filename	collection	language	century	notBeforeYear	notAfterYear
Or_10930.xml	british library	fa	17	1600	1699
Or_10932.xml	british library	fa	17	1600	1699
Or_10938.xml	british library	fa	17	1605	1606
Or_10939.xml	british library	fa	17	1600	1699
Or_10948.xml	british library	fa	17	1684	1685
Or_11000.xml	british library	fa	17	1658	1659
Or_11004.xml	british library	fa	17	1600	1699
Or_11005.xml	british library	fa	17	1692	1694
Or_11071.xml	british library	fa	17	1600	1699
Or_11140.xml	british library	fa	17	1600	1699
Or_11184.xml	british library	fa	17	1600	1699
Or_11322.xml	british library	fa	17	1600	1699
Or_11326.xml	british library	fa	17	1600	1699
Or_11399.xml	british library	fa	17	1600	1699
Or_11521.xml	british library	fa	17	1500	1699
Or_11525.xml	british library	fa	17	1500	1699
Or_11533.xml	british library	fa	17	1600	1699
Or_11558.xml	british library	fa	17	1609	1610
Or_11677.xml	british library	fa	17	1634	1635
Or_11678.xml	british library	fa	17	1635	1636
Or_11684.xml	british library	fa	17	1600	1699
Or_11697.xml	british library	fa	17	1629	1630
Or_11698.xml	british library	fa	17	1692	1693
Or_11836.xml	british library	fa	17	1617	1618
Or_11839.xml	british library	fa	17	1500	1699
Or_11842.xml	british library	fa	17	1600	1699
Or_11843.xml	british library	fa	17	1627	1628
Or_11845.xml	british library	fa	17	1500	1699
Or_11915.xml	british library	fa	17	1630	1631
Or_11916.xml	british library	fa	17	1603	1604
Or_11918.xml	british library	fa	17	1600	1699
Or_11930.xml	british library	fa	17	1600	1699
Or_11942.xml	british library	fa	17	1624	1625
Or_11953.xml	british library	fa	17	1668	1669
Or_11955.xml	british library	fa	17	1650	1651
Or_11959.xml	british library	fa	17	1652	1653
Or_11964.xml	british library	fa	17	1657	1658
Or_11965.xml	british library	fa	17	1630	1631
Or_11979.xml	british library	fa	17	1644	1645
Or_12001.xml	british library	fa	17	1629	1630
Or_12066.xml	british library	fa	17	1665	1666
Or_12077.xml	british library	fa	17	1676	1677
Or_12088.xml	british library	fa	17	1600	1699
Or_12187.xml	british library	fa	17	1642	1643
Or_12388.xml	british library	fa	17	1647	1648
Or_12413.xml	british library	fa	17	1600	1699
Or_12787.xml	british library	fa	17	1600	1699
Or_12988.xml	british library	fa	17	1600	1650
Or_13102.xml	british library	fa	17	1650	1650
Or_13140.xml	british library	fa	17	1700	1700
Or_13215.xml	british library	fa	17	1599	1605
Or_13351.xml	british library	fa	17	1700	1700
Or_13353.xml	british library	fa	17	1700	1700
Or_1362.xml	british library	fa	17	1603	1604
Or_13851.xml	british library	fa	17	1699	1699
Or_13853.xml	british library	fa	17	1693	1694
Or_13908.xml	british library	fa	17	1600	1699
Or_13935.xml	british library	fa	17	1665	1665
Or_13936.xml	british library	fa	17	1600	1699
Or_13942.xml	british library	fa	17	1605	1605
Or_14106.xml	british library	fa	17	1641	1649
Or_14127.xml	british library	fa	17	1674	1674
Or_14286.xml	british library	fa	17	1696	1696
Or_14622.xml	british library	fa	17	1600	1699
Or_14640.xml	british library	fa	17	1624	1624
Or_14688.xml	british library	fa	17	1600	1699
Or_14742.xml	british library	fa	17	1649	1649
Or_14834.xml	british library	fa	17	1600	1699
Or_14982.10.xml	british library	fa	17	1609	1609
Or_14982.11.xml	british library	fa	17	1611	1611
Or_14982.12.xml	british library	fa	17	1611	1611
Or_14982.13.xml	british library	fa	17	1611	1611
Or_14982.14.xml	british library	fa	17	1611	1611
Or_14982.15.xml	british library	fa	17	1616	1616
Or_14982.16.xml	british library	fa	17	1619	1619
Or_14982.17.xml	british library	fa	17	1620	1620
Or_14982.18.xml	british library	fa	17	1621	1621
Or_14982.19.xml	british library	fa	17	1624	1624
Or_14982.20.xml	british library	fa	17	1637	1637
Or_14982.21.xml	british library	fa	17	1639	1639
Or_14982.22.xml	british library	fa	17	1646	1646
Or_14982.23.xml	british library	fa	17	1655	1655
Or_14982.24.xml	british library	fa	17	1656	1656
Or_14982.25.xml	british library	fa	17	1658	1658
Or_14982.3.xml	british library	fa	17	1601	1601
Or_14982.4.xml	british library	fa	17	1603	1603
Or_14982.5.xml	british library	fa	17	1604	1604
Or_14982.6.xml	british library	fa	17	1604	1604
Or_14982.7.xml	british library	fa	17	1604	1604
Or_15180.xml	british library	fa	17	1674	1674
Or_15230.xml	british library	fa	17	1700	1700
Or_15400.xml	british library	fa	17	1700	1700
Or_15497.xml	british library	fa	17	1671	1671
Or_15529.xml	british library	fa	17	1643	1643
Or_15759.xml	british library	fa	17	1600	1699
Or_166.xml	british library	fa	17	1600	1700
Or_5006.xml	british library	fa	17	1600	1699
Or_5011.xml	british library	fa	17	1668	1669
Or_5098.xml	british library	fa	17	1600	1699
Or_5415.xml	british library	fa	17	1500	1699
Or_5416.xml	british library	fa	17	1600	1699
Or_5585.xml	british library	fa	17	1668	1669
Or_5587.xml	british library	fa	17	1600	1699
Or_5722.xml	british library	fa	17	1600	1699
Or_5735.xml	british library	fa	17	1600	1699
Or_5745.xml	british library	fa	17	1673	1674
Or_5747.xml	british library	fa	17	1680	1680
Or_5766.xml	british library	fa	17	1600	1699
Or_5771.xml	british library	fa	17	1640	1641
Or_5850.xml	british library	fa	17	1668	1669
Or_5853.xml	british library	fa	17	1600	1699
Or_5854.xml	british library	fa	17	1692	1693
Or_5855.xml	british library	fa	17	1600	1699
Or_5857.xml	british library	fa	17	1600	1699
Or_5879.xml	british library	fa	17	1600	1699
Or_5881.xml	british library	fa	17	1500	1699
Or_5886.xml	british library	fa	17	1600	1699
Or_5930.xml	british library	fa	17	1600	1699
Or_6250.xml	british library	fa	17	1600	1699
Or_6263.xml	british library	fa	17	1600	1699
Or_6270.xml	british library	fa	17	1600	1699
Or_6303.xml	british library	fa	17	1645	1646
Or_6313.xml	british library	fa	17	1667	1668
Or_6317.xml	british library	fa	17	1600	1601
Or_6379.xml	british library	fa	17	1616	1617
Or_6443.xml	british library	fa	17	1600	1699
Or_6678.xml	british library	fa	17	1626	1627
Or_6693.xml	british library	fa	17	1600	1699
Or_6694.xml	british library	fa	17	1600	1699
Or_6907.xml	british library	fa	17	1600	1699
Or_6949.xml	british library	fa	17	1600	1699
Or_6964.xml	british library	fa	17	1619	1620
Or_6965.xml	british library	fa	17	1638	1639
Or_7001.xml	british library	fa	17	1700	1700
Or_7033.xml	british library	fa	17	1652	1653
Or_7041.xml	british library	fa	17	1500	1699
Or_7043.xml	british library	fa	17	1687	1688
Or_7046.xml	british library	fa	17	1617	1618
Or_7050.xml	british library	fa	17	1676	1677
Or_7056.xml	british library	fa	17	1664	1665
Or_7187.xml	british library	fa	17	1603	1603
Or_7245.xml	british library	fa	17	1700	1700
Or_7270.xml	british library	fa	17	1500	1699
Or_7315.xml	british library	fa	17	1600	1699
Or_7330.xml	british library	fa	17	1600	1699
Or_7347.xml	british library	fa	17	1665	1666
Or_7465.xml	british library	fa	17	1500	1699
Or_7468.xml	british library	fa	17	1600	1699
Or_7478.xml	british library	fa	17	1600	1699
Or_7497.xml	british library	fa	17	1500	1699
Or_7538.xml	british library	fa	17	1676	1677
Or_7541.xml	british library	fa	17	1610	1611
Or_7555.xml	british library	fa	17		1634
Or_7557.xml	british library	fa	17	1600	1699
Or_7573.xml	british library	fa	17	1500	1699
Or_7586.xml	british library	fa	17	1600	1699
Or_7599.xml	british library	fa	17	1600	1699
Or_7704.xml	british library	fa	17	1600	1699
Or_7722.xml	british library	fa	17	1500	1699
Or_7723.xml	british library	fa	17	1600	1699
Or_7789.xml	british library	fa	17	1600	1699
Or_7828.xml	british library	fa	17	1600	1699
Or_7861.xml	british library	fa	17	1500	1699
Or_7915.xml	british library	fa	17	1649	1650
Or_7968.xml	british library	fa	17	1600	1699
Or_7996.xml	british library	fa	17	1646	1647
Or_8005.xml	british library	fa	17	1600	1699
Or_8006.xml	british library	fa	17	1600	1699
Or_8007.xml	british library	fa	17	1600	1699
Or_8017.xml	british library	fa	17	1605	1606
Or_8018.xml	british library	fa	17	1600	1699
Or_8042.xml	british library	fa	17	1614	1615
Or_8370.xml	british library	fa	17	1669	1670
Or_8372.xml	british library	fa	17	1603	1604
Or_8373.xml	british library	fa	17	1500	1699
Or_8377.xml	british library	fa	17	1600	1699
Or_8437.xml	british library	fa	17	1611	1612
Or_8762.xml	british library	fa	17	1500	1699
Or_9050.xml	british library	fa	17	1666	1667
Or_9182.xml	british library	fa	17	1644	1645
Or_9213.xml	british library	fa	17	1619	1620
Or_9337.xml	british library	fa	17	1605	1606
Or_9466.xml	british library	fa	17	1605	1606
Or_9685.xml	british library	fa	17	1626	1627
Or_9687.xml	british library	fa	17	1625	1626
Or_9745.xml	british library	fa	17	1500	1699
Or_9746.xml	british library	fa	17	1679	1680
Or_9747.xml	british library	fa	17	1500	1699
Or_9771.xml	british library	fa	17	1600	1699
Or_9816.xml	british library	fa	17	1667	1668
Or_9817.xml	british library	fa	17	1600	1699
Or_9818.xml	british library	fa	17	1687	1688
Or_9858.xml	british library	fa	17	1500	1699
IO_Islamic_4616.xml	british library	fa+ar	17	1600	1699
IO_Islamic_843.xml	british library	fa+ar	17	1624	1625
Or_11348.xml	british library	fa+ar	17	1611	1613
Or_9870.xml	british library	fa+ar	17	1500	1699
Or_9873.xml	british library	fa+ar	17	1629	1630
Or_14011.xml	british library	fa+tur	17	1681	1681
Or_14087.xml	british library	fa+tur	17	1500	1699
Or_7243.xml	british library	fa+tur	17	1700	1700
Or_7477.xml	british library	fa+tur	17	1700	1700
Add_7701.xml	british library	jpr	17	1666	1666
Or_10576.xml	british library	jpr	17	1500	1699
Or_10577.xml	british library	jpr	17	1500	1699
Or_10773.xml	british library	jpr	17	1600	1699
Or_13704.xml	british library	jpr	17	1650	1699
Or_4228.xml	british library	ps	17	1689	1689
Or_4498.xml	british library	ps	17	1696	1696
Or_12120.xml	british library	tur	17	1600	1699
Or_14077.xml	british library	tur	17	1665	1666
Or_7097.xml	british library	tur	17	1700	1700
Or_8600.xml	british library	tur	17	1601	1601
Or_9822.xml	british library	tur	17	1700	1700
Or_4394.xml	british library	tur+fa	17	1700	1700
Or_9700.xml	british library	ur+fa	17	1700	1700
Delhi_Arabic_18.xml	british library	ar	18	1700	1799
IO_Islamic_4655.xml	british library	ar	18	1778	1778
Or_13880.xml	british library	ar	18	1763	1763
Or_7816.xml	british library	ar	18	1700	1799
Or_8261.xml	british library	ar	18	1700	1799
Or_8595.xml	british library	ar	18	1700	1799
Delhi_Persian_27.xml	british library	ar+fa	18	1700	1799
Or_14468.xml	british library	ar+fa	18	1700	1799
Or_9878.xml	british library	en	18	1780	1781
IO_Islamic_4746.xml	british library	en+fa	18	1750	1799
IO_Islamic_4747.xml	british library	en+fa	18	1750	1799
Delhi_Misc_21.xml	british library	fa	18	1700	1799
Delhi_Persian_1184.xml	british library	fa	18	1700	1799
Delhi_Persian_123.xml	british library	fa	18	1700	1799
Delhi_Persian_126-star.xml	british library	fa	18	1700	1799
Delhi_Persian_129B.xml	british library	fa	18	1700	1799
Delhi_Persian_1303.xml	british library	fa	18	1737	1765
Delhi_Persian_134A.xml	british library	fa	18	1700	1799
Delhi_Persian_134B.xml	british library	fa	18	1700	1799
Delhi_Persian_134C.xml	british library	fa	18	1700	1799
Delhi_Persian_135.xml	british library	fa	18	1700	1799
Delhi_Persian_15.xml	british library	fa	18	1700	1799
Delhi_Persian_24.xml	british library	fa	18	1700	1799
Delhi_Persian_25.xml	british library	fa	18	1768	1768
Delhi_Persian_30.xml	british library	fa	18	1700	1799
Delhi_Persian_31.xml	british library	fa	18	1700	1799
Delhi_Persian_32.xml	british library	fa	18	1700	1799
Delhi_Persian_32A-star.xml	british library	fa	18	1700	1799
Delhi_Persian_33.xml	british library	fa	18	1700	1799
Delhi_Persian_38-star.xml	british library	fa	18	1700	1799
Delhi_Persian_39-star.xml	british library	fa	18	1700	1799
Delhi_Persian_39A.xml	british library	fa	18	1750	1799
Delhi_Persian_39C.xml	british library	fa	18	1751	1751
Delhi_Persian_3A.xml	british library	fa	18	1700	1799
Delhi_Persian_42.xml	british library	fa	18	1745	
Delhi_Persian_46.xml	british library	fa	18	1600	1799
Delhi_Persian_51.xml	british library	fa	18	1700	1799
Delhi_Persian_55.xml	british library	fa	18	1702	1703
Delhi_Persian_58.xml	british library	fa	18	1734	1734
Delhi_Persian_5A.xml	british library	fa	18	1707	1707
Delhi_Persian_5B.xml	british library	fa	18	1700	1799
Delhi_Persian_6.xml	british library	fa	18	1702	1702
Delhi_Persian_667.xml	british library	fa	18	1700	1799
Delhi_Persian_716.xml	british library	fa	18	1700	1799
Delhi_Persian_84B.xml	british library	fa	18	1700	1799
IO_Islamic_1435.xml	british library	fa	18		1774
IO_Islamic_1435.xml	british library	fa	18		1774
IO_Islamic_1435.xml	british library	fa	18		1774
IO_Islamic_1435.xml	british library	fa	18		1774
IO_Islamic_1435.xml	british library	fa	18	1774	1774
IO_Islamic_1435.xml	british library	fa	18	1774	1774
IO_Islamic_1435.xml	british library	fa	18	1774	1774
IO_Islamic_1435.xml	british library	fa	18	1774	1774
IO_Islamic_2983.xml	british library	fa	18	1736	1736
IO_Islamic_3958.xml	british library	fa	18	1750	1800
IO_Islamic_4401.xml	british library	fa	18	1726	1726
IO_Islamic_4562.xml	british library	fa	18	1750	1799
IO_Islamic_4570.xml	british library	fa	18	1750	1799
IO_Islamic_4577.xml	british library	fa	18	1700	1799
IO_Islamic_4588.xml	british library	fa	18	1700	1799
IO_Islamic_4592.xml	british library	fa	18	1700	1799
IO_Islamic_4593.xml	british library	fa	18	1700	1799
IO_Islamic_4595.xml	british library	fa	18	1700	1799
IO_Islamic_4611.xml	british library	fa	18	1700	1799
IO_Islamic_4623.xml	british library	fa	18	1700	1799
IO_Islamic_4677.xml	british library	fa	18	1714	
IO_Islamic_4682.xml	british library	fa	18	1800	1800
IO_Islamic_4683.xml	british library	fa	18	1783	1783
IO_Islamic_4683.xml	british library	fa	18	1784	1784
IO_Islamic_4683.xml	british library	fa	18	1785	1785
IO_Islamic_4683.xml	british library	fa	18	1785	1785
IO_Islamic_4683.xml	british library	fa	18	1785	1785
IO_Islamic_4683.xml	british library	fa	18	1785	1785
IO_Islamic_4683.xml	british library	fa	18	1789	1789
IO_Islamic_4683.xml	british library	fa	18	1792	1792
IO_Islamic_4683.xml	british library	fa	18	1793	1793
IO_Islamic_4683.xml	british library	fa	18	1794	1794
IO_Islamic_4683.xml	british library	fa	18	1798	1798
IO_Islamic_4683.xml	british library	fa	18	1798	1798
IO_Islamic_4683.xml	british library	fa	18	1798	1798
IO_Islamic_4683.xml	british library	fa	18	1799	1799
IO_Islamic_4684.xml	british library	fa	18	1793	1798
IO_Islamic_4684.xml	british library	fa	18	1793	1793
IO_Islamic_4684.xml	british library	fa	18	1794	1794
IO_Islamic_4684.xml	british library	fa	18	1794	1794
IO_Islamic_4684.xml	british library	fa	18	1793	1793
IO_Islamic_4684.xml	british library	fa	18	1794	1794
IO_Islamic_4684.xml	british library	fa	18	1796	1796
IO_Islamic_4684.xml	british library	fa	18	1796	1796
IO_Islamic_4684.xml	british library	fa	18	1796	1796
IO_Islamic_4684.xml	british library	fa	18	1798	1798
IO_Islamic_4684.xml	british library	fa	18	1798	1798
IO_Islamic_4685.xml	british library	fa	18	1796	1796
IO_Islamic_4686.xml	british library	fa	18	1724	1724
IO_Islamic_4687.xml	british library	fa	18	1700	1799
IO_Islamic_4688.xml	british library	fa	18	1700	1799
IO_Islamic_4689.xml	british library	fa	18	1700	1799
IO_Islamic_4690.xml	british library	fa	18	1700	1799
IO_Islamic_4691.xml	british library	fa	18	1700	1799
IO_Islamic_4692.xml	british library	fa	18	1700	1799
IO_Islamic_4693.xml	british library	fa	18	1700	1799
IO_Islamic_4694.xml	british library	fa	18	1700	1799
IO_Islamic_4695.xml	british library	fa	18	1700	1799
IO_Islamic_4696.xml	british library	fa	18	1700	1799
IO_Islamic_4697.xml	british library	fa	18	1700	1799
IO_Islamic_4698.xml	british library	fa	18	1700	1799
IO_Islamic_4699.xml	british library	fa	18	1700	1799
IO_Islamic_4700.xml	british library	fa	18	1700	1799
IO_Islamic_4701.xml	british library	fa	18	1700	1799
IO_Islamic_4702.xml	british library	fa	18	1700	1799
IO_Islamic_4703.xml	british library	fa	18	1789	1789
IO_Islamic_4704.xml	british library	fa	18	1700	1799
IO_Islamic_4705.xml	british library	fa	18	1700	1799
IO_Islamic_4706.xml	british library	fa	18	1700	1799
IO_Islamic_4707.xml	british library	fa	18	1700	1799
IO_Islamic_4708.xml	british library	fa	18	1793	1793
IO_Islamic_4709.xml	british library	fa	18	1750	1799
IO_Islamic_4710.xml	british library	fa	18	1800	1800
IO_Islamic_4711.xml	british library	fa	18	1800	1800
IO_Islamic_4713.xml	british library	fa	18		1758
IO_Islamic_4716.xml	british library	fa	18	1700	1799
IO_Islamic_4717A.xml	british library	fa	18	1783	1783
IO_Islamic_4717B.xml	british library	fa	18	1783	1783
IO_Islamic_4720.22.xml	british library	fa	18	1701	1701
IO_Islamic_4720.23.xml	british library	fa	18	1703	1703
IO_Islamic_4720.24.xml	british library	fa	18	1704	1704
IO_Islamic_4720.25.xml	british library	fa	18	1705	1705
IO_Islamic_4720.26.xml	british library	fa	18	1705	1705
IO_Islamic_4720.27.xml	british library	fa	18	1706	1706
IO_Islamic_4720.28.xml	british library	fa	18	1707	1707
IO_Islamic_4720.29.xml	british library	fa	18	1708	1708
IO_Islamic_4720.30.xml	british library	fa	18	1709	1709
IO_Islamic_4720.31.xml	british library	fa	18	1709	1709
IO_Islamic_4720.32.xml	british library	fa	18	1710	1710
IO_Islamic_4720.33.xml	british library	fa	18	1710	1710
IO_Islamic_4720.34.xml	british library	fa	18	1710	1710
IO_Islamic_4720.35.xml	british library	fa	18	1711	1711
IO_Islamic_4720.36.xml	british library	fa	18	1713	1713
IO_Islamic_4720.37.xml	british library	fa	18	1713	1713
IO_Islamic_4720.38.xml	british library	fa	18	1713	1713
IO_Islamic_4720.39.xml	british library	fa	18	1714	1714
IO_Islamic_4720.40.xml	british library	fa	18	1714	1714
IO_Islamic_4720.41.xml	british library	fa	18	1715	1715
IO_Islamic_4720.42.xml	british library	fa	18	1716	1716
IO_Islamic_4720.43.xml	british library	fa	18	1716	1716
IO_Islamic_4720.44.xml	british library	fa	18	1718	1718
IO_Islamic_4720.45.xml	british library	fa	18	1723	1723
IO_Islamic_4720.46.xml	british library	fa	18	1724	1724
IO_Islamic_4720.47.xml	british library	fa	18	1725	1725
IO_Islamic_4720.48.xml	british library	fa	18	1724	1724
IO_Islamic_4720.49.xml	british library	fa	18	1727	1727
IO_Islamic_4720.50.xml	british library	fa	18	1727	1727
IO_Islamic_4720.51.xml	british library	fa	18	1728	1728
IO_Islamic_4720.52.xml	british library	fa	18	1732	1732
IO_Islamic_4720.53.xml	british library	fa	18	1733	1733
